amount,hour_of_day,day_of_week,is_online,merchant_risk,country_risk,customer_age_days,transaction_count_24h,amount_zscore,distance_from_home,device_age_days,is_new_device,distinct_merchants_24h,time_since_last_txn_hours,is_fraud
126.63,8,1,1,0.8889,0.6107,38,7,2.393,746.8,34,0,7,0.009,1
133.17,12,2,1,0.3887,0.1749,596,1,-0.649,9.4,109,0,2,0.239,0
64.13,14,4,1,0.7373,0.3856,173,5,5.806,565.3,30,1,10,1.131,1
142.2,8,3,1,0.1759,0.0353,1138,4,0.485,40.1,30,0,1,3.755,0
40.19,13,3,1,0.1363,0.0435,627,1,-0.168,22.6,115,0,3,2.292,0
839.81,12,1,1,0.0951,0.0985,413,2,0.351,8.9,220,1,2,28.057,0
73.65,19,1,0,0.1444,0.1307,518,3,-0.478,12.7,207,0,0,13.419,0
131.11,15,1,1,0.0853,0.2157,1030,1,-0.403,9.4,132,0,1,0.106,0
338.04,11,3,1,0.154,0.1579,817,2,-1.212,54.1,105,1,1,8.937,0
51.3,11,1,1,0.1383,0.2152,493,5,-0.826,16.9,100,0,1,0.287,0
291.1,19,2,1,0.0937,0.0941,718,1,0.337,32.1,93,0,1,2.661,0
358.16,12,2,1,0.3468,0.1312,389,0,-0.033,25.8,212,0,5,5.211,0
65.33,13,1,0,0.1331,0.2241,931,2,0.891,7.7,39,1,1,6.116,0
212.86,17,5,0,0.5077,0.1746,1094,3,-0.441,6.9,256,0,2,15.501,0
109.63,12,5,1,0.2084,0.1744,867,2,-1.12,3.2,41,0,0,21.551,0
168.51,14,4,1,0.1571,0.1546,515,3,0.2,4.8,274,0,3,17.879,0
137.65,19,3,0,0.1055,0.1977,465,1,-1.225,16.0,191,0,0,6.403,0
101.0,18,0,0,0.2098,0.1107,419,1,-2.007,22.6,449,0,1,8.469,0
621.88,11,0,1,0.1617,0.155,396,3,0.967,42.7,135,0,5,6.529,0
155.62,10,1,1,0.0957,0.2032,722,0,0.05,46.7,85,0,2,20.782,0
269.7,12,3,1,0.0877,0.2405,516,2,-0.918,19.8,188,0,2,3.492,0
343.29,9,3,1,0.1155,0.1994,820,1,-1.102,16.3,70,0,2,11.464,0
151.18,11,1,1,0.0523,0.2952,688,1,1.104,33.3,114,0,1,0.863,0
102.98,19,0,1,0.3933,0.06,459,1,0.901,57.3,122,0,0,23.945,0
147.63,20,0,0,0.07,0.0951,723,1,-1.355,35.3,124,0,3,6.729,0
223.4,18,2,1,0.1612,0.0866,833,2,-1.028,28.2,333,0,1,28.507,0
165.83,14,4,1,0.3916,0.1791,871,4,-0.778,8.5,389,0,3,8.431,0
200.2,23,2,0,0.1021,0.1471,196,5,-0.487,23.6,100,0,2,2.366,0
1059.12,17,0,1,0.1816,0.0643,461,1,0.72,23.2,186,0,2,2.777,0
50.15,9,6,1,0.3569,0.4353,684,1,0.618,3.2,77,0,1,8.622,0
121.26,19,4,0,0.302,0.2073,698,2,-0.031,15.7,122,0,3,10.682,0
95.97,8,2,1,0.2071,0.1132,474,1,-0.323,28.2,169,0,2,18.901,0
29.37,19,4,1,0.1901,0.0796,950,2,-0.487,13.0,142,0,0,8.553,0
345.94,7,0,1,0.1996,0.3307,662,3,0.162,47.0,219,0,1,3.523,0
47.29,10,6,1,0.0778,0.1929,844,1,0.252,14.4,295,0,1,1.669,0
121.55,15,0,1,0.0872,0.3022,604,1,-0.851,0.2,319,0,1,8.522,0
224.72,20,2,0,0.0734,0.3935,708,2,1.627,19.2,174,0,1,1.193,0
359.13,21,4,0,0.2408,0.1781,1067,2,1.038,8.7,117,0,1,2.258,0
1143.73,14,1,0,0.944,0.4371,58,10,2.687,766.8,4,1,5,0.24,1
155.54,19,2,0,0.2551,0.0813,265,1,2.312,7.4,350,0,1,3.73,0
39.55,19,0,0,0.2672,0.0707,830,1,1.613,11.1,229,0,2,10.634,0
723.81,12,3,0,0.0885,0.0526,596,1,1.4,0.8,291,0,0,35.721,0
56.51,16,0,1,0.4004,0.095,478,2,0.718,18.4,134,1,0,15.741,0
112.24,17,2,1,0.2042,0.1731,685,2,0.355,12.5,244,0,2,14.81,0
230.25,7,1,1,0.2553,0.1018,592,4,-0.116,9.1,131,0,3,4.216,0
136.87,9,2,1,0.23,0.0496,531,1,-0.361,2.7,119,0,0,43.442,0
341.78,15,6,1,0.1905,0.149,902,2,-0.336,2.1,54,0,2,4.213,0
270.51,13,6,0,0.2568,0.0923,366,1,0.566,47.7,135,0,0,34.468,0
100.89,15,2,0,0.1388,0.1228,926,3,-0.687,20.3,133,0,1,3.331,0
201.51,22,4,1,0.0412,0.43,1481,0,-0.416,8.4,123,0,2,29.779,0
67.01,19,4,1,0.2174,0.3186,419,4,-0.805,21.1,169,0,1,53.231,0
147.36,14,2,1,0.1387,0.0685,458,2,-0.971,16.9,118,1,2,6.302,0
127.26,16,1,1,0.3326,0.2789,541,2,1.22,26.1,157,0,1,9.328,0
201.27,10,2,1,0.2258,0.1494,346,1,0.938,5.6,117,0,1,3.774,0
97.77,18,3,1,0.1223,0.0753,694,1,0.483,0.1,258,0,0,23.823,0
194.3,12,0,1,0.1646,0.1393,787,0,0.327,8.6,204,0,1,9.581,0
37.82,14,4,1,0.1222,0.0981,462,3,-1.529,14.2,71,0,0,26.085,0
56.65,15,6,1,0.0944,0.2399,1043,5,0.967,22.3,146,0,2,10.541,0
327.52,13,1,1,0.1995,0.2609,946,2,-0.748,35.3,176,0,1,5.233,0
116.04,10,1,0,0.1954,0.0852,765,2,-1.677,37.0,227,0,3,12.875,0
155.76,13,4,0,0.3734,0.2668,859,2,1.344,45.9,408,0,3,44.293,0
192.87,18,6,1,0.3533,0.2073,805,4,0.144,16.4,466,0,3,29.281,0
108.9,19,2,1,0.4532,0.219,392,2,0.402,1.6,80,0,1,25.556,0
157.31,18,3,0,0.1309,0.0572,552,1,-0.464,16.6,193,0,3,4.666,0
263.26,8,2,1,0.1056,0.1502,600,0,-1.002,29.2,64,0,0,14.576,0
246.5,10,4,0,0.1627,0.2075,715,2,1.9,3.9,133,0,1,3.364,0
92.36,14,0,1,0.1053,0.2183,567,2,0.226,18.3,121,0,0,13.472,0
99.03,21,3,1,0.5473,0.15,857,3,2.148,24.5,198,1,2,35.897,0
106.25,16,3,0,0.201,0.0154,864,2,1.239,29.1,177,1,2,2.654,0
98.12,18,3,1,0.3061,0.2785,501,3,-0.42,35.3,281,1,2,7.4,0
93.94,8,4,0,0.1332,0.2773,499,0,1.114,14.1,162,0,3,23.312,0
29.37,11,3,0,0.3568,0.0862,427,2,0.181,11.9,206,0,1,1.485,0
82.45,11,2,0,0.3977,0.5125,680,1,-0.098,21.1,228,0,0,26.955,0
19.44,19,1,1,0.2573,0.2833,476,2,-0.74,17.4,505,0,1,8.707,0
316.37,10,1,1,0.4776,0.2561,553,1,1.305,38.8,267,0,2,10.305,0
106.22,17,0,0,0.4305,0.1166,1028,1,-0.534,26.7,252,0,2,3.006,0
388.67,17,0,1,0.2283,0.1281,938,1,-1.486,5.2,237,0,0,3.049,0
33.37,10,4,1,0.3579,0.1458,661,4,1.187,3.0,188,0,0,29.593,0
183.15,19,0,0,0.2026,0.2618,1005,0,0.639,17.1,79,0,2,7.594,0
133.23,12,2,1,0.0695,0.0409,1275,1,-0.772,35.2,100,0,2,4.537,0
445.12,16,4,1,0.6053,0.3214,544,2,-0.469,24.9,258,1,2,11.857,0
103.18,21,0,1,0.1461,0.0389,467,2,0.747,29.4,393,0,2,12.59,0
83.57,13,3,1,0.2716,0.3498,902,3,0.138,41.8,126,0,3,8.46,0
116.33,13,0,1,0.3041,0.0843,681,3,0.217,20.1,180,0,1,2.854,0
179.88,11,3,1,0.2708,0.0295,992,3,0.52,56.8,54,1,1,4.616,0
201.27,13,4,0,0.1058,0.1148,198,2,-0.387,0.3,171,0,1,41.637,0
106.84,12,0,0,0.2418,0.2137,1037,2,0.185,28.7,191,0,1,10.165,0
47.65,17,1,0,0.341,0.1137,805,4,-1.868,64.7,361,0,2,1.932,0
48.68,20,5,1,0.317,0.2284,633,3,1.182,25.4,377,0,1,51.316,0
263.24,17,2,0,0.1501,0.0803,579,0,1.031,16.8,160,0,1,6.088,0
223.5,18,2,0,0.279,0.212,712,2,-0.54,16.2,298,0,1,2.308,0
231.56,17,3,0,0.2036,0.1653,349,1,0.887,13.4,96,1,0,2.497,0
61.17,12,4,0,0.2458,0.1053,659,0,-0.202,12.1,294,0,0,8.261,0
51.91,20,4,1,0.063,0.3085,519,1,-0.084,22.7,243,0,1,5.724,0
99.65,17,2,1,0.1272,0.0893,822,3,-0.044,5.6,188,0,3,33.495,0
117.16,19,3,1,0.2063,0.1991,227,2,-0.896,25.2,163,0,1,8.808,0
310.05,20,2,1,0.2996,0.4277,675,4,-0.7,18.1,94,0,3,1.093,0
32.17,16,4,0,0.2157,0.283,622,1,0.079,36.5,303,0,0,1.179,0
131.52,21,1,0,0.1826,0.074,649,1,0.322,34.7,169,0,2,12.811,0
98.43,18,3,1,0.0867,0.2995,778,1,-1.914,38.4,139,0,0,5.473,0
168.64,16,2,0,0.0867,0.0443,860,4,1.092,12.7,220,0,0,2.884,0
285.94,10,1,1,0.1147,0.2101,721,1,-1.808,17.8,190,0,3,4.797,0
128.21,19,6,0,0.2153,0.1717,1066,2,-0.892,12.7,109,0,2,5.81,0
70.37,16,3,0,0.4525,0.0654,699,0,-1.513,1.1,78,0,1,2.592,0
369.36,16,1,1,0.0204,0.1218,762,3,-0.654,43.4,240,0,2,24.649,0
203.17,17,0,0,0.1885,0.2075,870,3,-0.578,48.5,196,0,2,26.123,0
113.02,11,4,1,0.168,0.2713,899,4,-0.425,18.5,321,0,2,3.104,0
290.15,10,1,1,0.1398,0.0753,607,1,-1.645,36.5,77,0,4,37.295,0
122.12,8,5,1,0.0646,0.0916,602,4,-1.458,1.2,114,0,0,5.244,0
25.25,18,0,0,0.2581,0.1589,1473,1,0.169,7.0,399,0,2,8.53,0
102.37,19,4,1,0.0598,0.1267,589,4,-0.29,29.1,306,0,5,55.686,0
475.23,21,2,0,0.2045,0.246,610,4,-1.886,32.4,243,0,3,1.27,0
75.31,19,3,0,0.1297,0.0457,570,3,-1.238,37.7,89,0,0,33.248,0
119.29,9,6,0,0.3832,0.2556,605,1,-0.003,46.5,300,0,2,4.133,0
1285.91,10,6,1,0.5752,0.6664,85,12,2.681,1103.8,16,0,4,0.816,1
451.76,14,3,1,0.214,0.0185,374,2,2.588,5.0,339,0,0,0.644,0
74.03,19,6,1,0.0885,0.1403,565,3,0.854,2.3,188,1,3,7.504,0
136.77,11,2,0,0.2336,0.1151,1255,3,0.859,13.6,167,0,1,26.528,0
61.34,11,3,1,0.2206,0.0692,920,2,-1.322,39.2,144,1,2,0.959,0
77.5,15,4,0,0.2354,0.0769,445,4,0.68,5.2,102,0,1,8.259,0
159.38,20,2,0,0.1428,0.2336,860,3,-1.359,8.9,193,0,1,0.694,0
89.01,14,4,1,0.5231,0.2927,588,1,-1.195,3.0,170,0,1,0.257,0
281.01,20,4,0,0.3996,0.0248,626,3,-0.155,9.8,180,0,1,20.833,0
43.59,19,0,1,0.0586,0.0296,640,0,0.805,8.0,165,0,1,18.878,0
171.58,8,4,0,0.0761,0.3135,837,1,-1.112,10.8,155,0,1,10.358,0
245.33,11,5,1,0.2644,0.2056,1090,2,-0.713,6.3,100,0,1,13.542,0
100.33,18,2,0,0.1417,0.229,454,3,1.146,9.1,115,0,2,11.759,0
577.42,17,4,0,0.0395,0.1673,780,3,-1.336,16.1,185,0,2,4.138,0
91.92,18,1,1,0.0865,0.1818,598,5,1.906,6.2,55,0,2,0.408,0
4429.64,13,0,1,0.8852,0.7418,258,12,1.719,69.9,67,1,4,0.9,1
214.61,9,4,1,0.4234,0.0716,407,3,-0.359,31.7,213,0,1,7.643,0
80.64,9,2,1,0.0717,0.1791,751,2,-0.606,9.4,171,0,1,10.828,0
126.96,14,4,1,0.1586,0.2068,947,1,0.074,11.0,94,0,1,1.413,0
186.27,19,4,1,0.1321,0.1368,375,3,-0.814,21.6,172,0,3,8.951,0
71.39,18,5,1,0.093,0.1171,762,0,0.237,4.1,85,0,3,11.002,0
289.72,8,5,0,0.2004,0.0926,284,0,-2.316,12.2,194,0,2,12.289,0
49.73,10,0,0,0.0458,0.0827,636,0,-0.119,25.4,119,0,3,18.142,0
98.78,19,4,0,0.1304,0.047,1185,1,-0.972,12.5,267,0,5,8.665,0
65.55,11,6,1,0.4791,0.2363,228,1,-0.854,39.9,152,0,0,9.696,0
183.87,18,1,1,0.0774,0.1609,443,1,-0.766,32.1,217,0,5,4.647,0
206.09,16,2,0,0.4066,0.2164,738,1,-0.384,35.9,372,1,0,16.573,0
513.88,14,2,1,0.074,0.2693,382,2,0.937,54.0,287,0,0,15.96,0
596.71,13,1,1,0.3029,0.0368,571,1,-0.236,41.3,279,0,3,12.932,0
138.52,10,6,0,0.0993,0.0561,335,2,-0.867,13.1,167,0,3,2.185,0
35.08,14,0,1,0.3486,0.1404,554,2,-0.592,20.2,404,0,2,31.861,0
277.99,16,1,0,0.2931,0.1035,768,2,-1.663,16.3,115,0,1,0.645,0
273.51,12,3,1,0.0788,0.3454,730,6,1.295,6.4,55,0,1,1.315,0
150.3,19,5,1,0.404,0.1152,471,0,-2.298,5.3,332,0,3,2.57,0
528.13,19,3,1,0.4551,0.139,274,2,0.437,15.4,269,0,1,4.32,0
44.26,10,2,0,0.0235,0.1218,555,3,-0.168,25.8,245,0,2,3.168,0
25.61,18,4,1,0.1837,0.0952,389,1,-0.123,9.6,328,0,1,10.869,0
205.07,19,1,1,0.4693,0.1194,1327,0,0.859,17.5,206,0,1,0.264,0
47.12,19,2,1,0.2159,0.0811,683,4,0.66,8.1,232,0,4,6.35,0
206.14,14,2,1,0.4339,0.0991,451,4,0.613,12.1,198,1,1,24.249,0
207.36,12,3,0,0.492,0.0343,514,4,-0.714,27.3,343,0,1,6.87,0
43.4,18,1,0,0.1884,0.191,339,1,-0.043,16.1,157,0,0,0.017,0
105.82,12,0,0,0.5058,0.3593,632,4,0.797,20.1,342,0,1,2.984,0
556.78,15,4,1,0.2282,0.1551,605,1,0.113,7.3,152,0,0,15.355,0
295.31,6,0,1,0.2949,0.081,631,5,0.023,5.3,40,0,2,15.934,0
191.42,20,4,1,0.0604,0.1305,223,1,0.732,32.3,308,0,0,2.944,0
140.23,18,1,1,0.2295,0.1844,740,2,0.223,33.2,288,0,1,16.565,0
141.05,8,0,0,0.0854,0.2309,346,2,0.363,11.9,186,0,2,27.5,0
235.21,15,3,0,0.0745,0.1373,690,0,0.987,42.9,286,0,2,1.899,0
158.98,12,3,1,0.131,0.0717,659,1,0.362,2.4,376,0,0,16.139,0
443.76,8,0,1,0.1834,0.2258,520,1,0.397,9.8,236,0,3,6.338,0
58.72,12,6,1,0.3461,0.043,538,0,-1.335,21.7,71,0,0,2.113,0
404.57,17,2,0,0.1384,0.0495,430,4,-0.648,25.9,340,0,1,0.776,0
127.27,18,2,0,0.0571,0.0663,546,2,-1.749,41.7,124,0,1,6.424,0
162.29,16,0,1,0.2027,0.2323,218,1,-0.554,32.6,113,0,4,4.705,0
137.47,15,1,1,0.254,0.0885,258,2,1.366,4.3,194,0,3,0.72,0
89.33,13,0,1,0.3765,0.1475,656,1,-1.25,32.2,325,1,2,0.885,0
76.19,18,4,1,0.173,0.1799,931,1,0.278,42.9,152,0,2,3.568,0
96.2,17,5,0,0.1505,0.0593,588,4,-0.388,4.5,97,0,1,10.171,0
106.61,12,3,0,0.233,0.1171,771,1,-0.676,32.5,157,0,0,11.69,0
237.6,18,0,0,0.3443,0.2811,447,2,-1.068,33.1,50,0,0,1.872,0
244.61,16,1,0,0.0306,0.1416,852,2,-0.168,47.4,194,0,0,4.265,0
8385.67,7,6,1,0.6948,0.4185,41,7,3.377,558.3,27,1,8,0.548,1
581.05,18,4,1,0.094,0.138,539,2,-2.075,39.7,135,0,2,7.474,0
716.2,13,1,1,0.0999,0.2174,1565,0,-0.331,21.8,231,0,0,5.786,0
113.24,21,1,1,0.1401,0.3006,697,4,1.139,43.4,336,0,1,5.592,0
76.63,17,1,1,0.2137,0.0384,784,1,0.071,48.7,153,0,2,6.624,0
663.03,18,4,1,0.0617,0.1679,367,3,-0.118,2.2,324,0,1,1.84,0
128.5,13,2,1,0.0978,0.1089,1207,0,0.783,37.3,329,0,0,26.594,0
136.86,12,4,0,0.2657,0.3595,1304,1,-0.087,26.0,164,0,2,24.4,0
1232.71,6,5,1,0.7323,0.616,240,9,3.485,657.1,13,1,4,0.159,1
112.61,9,4,1,0.0472,0.0525,566,0,0.882,42.4,228,0,1,29.44,0
1287.7,5,1,1,0.6629,0.6419,110,5,4.304,270.1,17,1,8,0.066,1
68.34,20,1,0,0.1034,0.0822,758,3,-0.003,20.2,284,0,2,3.828,0
520.16,17,3,0,0.0911,0.1332,587,4,-1.074,22.8,35,0,2,1.376,0
70.09,10,3,1,0.1254,0.2435,749,1,-0.848,25.1,138,0,2,32.965,0
975.43,7,5,1,0.6046,0.5732,74,11,1.398,491.3,20,0,3,0.955,1
337.06,19,0,0,0.1353,0.0705,810,3,-1.399,13.7,101,0,0,49.889,0
157.0,9,3,1,0.2139,0.1937,738,4,0.548,30.9,227,1,0,11.464,0
187.34,19,4,0,0.2717,0.0789,487,1,-0.538,4.0,188,0,4,21.171,0
77.71,10,3,1,0.3492,0.0599,1374,4,-2.179,5.6,153,0,1,3.736,0
554.78,18,2,1,0.4371,0.0908,806,2,-0.629,17.1,190,0,1,7.567,0
92.02,14,1,1,0.2812,0.3568,438,2,-2.159,26.8,298,0,1,1.983,0
94.09,20,0,1,0.1771,0.2172,1034,2,-0.292,27.8,314,0,2,6.05,0
292.08,17,1,0,0.1549,0.2254,694,2,-1.386,35.0,113,0,1,9.12,0
269.19,11,2,1,0.1958,0.1543,264,2,0.207,46.1,191,0,1,3.543,0
107.88,12,3,1,0.1043,0.0492,719,0,0.03,22.9,168,0,1,1.495,0
30.52,20,3,0,0.0098,0.0742,671,4,-1.66,13.4,198,0,1,19.001,0
203.24,18,1,1,0.0029,0.0411,707,4,-0.296,45.8,111,0,4,7.125,0
36.5,13,4,1,0.3691,0.3225,411,3,-1.057,17.4,212,1,1,6.907,0
504.65,16,6,1,0.1521,0.1371,525,2,-0.979,22.2,71,1,1,6.454,0
184.88,17,5,0,0.1932,0.1747,597,2,0.515,8.8,125,0,4,1.843,0
61.16,17,0,1,0.2797,0.0931,585,2,-0.699,18.1,224,0,1,6.304,0
73.54,19,3,1,0.2584,0.1169,425,1,0.213,4.2,113,0,3,11.359,0
513.4,11,2,0,0.5237,0.2595,862,1,0.037,17.4,184,0,1,5.722,0
154.23,9,0,1,0.4298,0.1507,543,2,1.7,60.4,134,0,3,31.667,0
710.34,17,0,1,0.1001,0.0323,313,3,0.558,15.3,268,0,1,8.932,0
74.2,18,4,1,0.012,0.1357,466,2,-0.058,8.1,75,0,1,6.687,0
65.95,17,1,1,0.3828,0.3676,723,1,-0.169,0.7,138,0,0,5.762,0
229.17,15,0,0,0.1313,0.2515,400,3,0.042,25.3,87,0,2,29.235,0
529.38,22,0,0,0.233,0.1646,658,1,2.617,13.1,97,0,2,1.624,0
322.63,19,1,1,0.4877,0.2189,1141,2,-0.575,8.7,131,0,0,3.284,0
120.0,10,2,0,0.0681,0.0567,691,1,-0.913,50.1,152,0,1,0.843,0
567.79,21,3,0,0.1995,0.1309,567,1,0.043,0.9,162,0,1,21.788,0
221.85,10,3,0,0.2185,0.1499,715,2,-1.509,23.5,80,0,1,3.507,0
310.75,15,3,1,0.1968,0.2377,1355,2,-0.497,9.2,250,0,3,52.882,0
236.53,13,3,0,0.1001,0.1032,343,2,0.902,29.1,180,1,2,2.069,0
109.25,11,3,1,0.3782,0.3432,718,3,0.358,13.9,145,0,0,0.888,0
52.9,11,3,1,0.3426,0.0336,565,2,0.558,0.1,152,0,1,6.6,0
164.15,19,0,0,0.068,0.2783,473,2,0.58,34.0,480,0,1,2.792,0
163.44,20,5,1,0.101,0.1457,754,6,0.208,23.8,327,0,0,8.844,0
87.12,10,4,1,0.4492,0.0546,720,4,-1.042,8.0,103,0,2,12.668,0
81.77,16,0,0,0.0643,0.1101,483,1,-1.425,13.9,88,1,0,2.105,0
134.7,11,6,0,0.2621,0.2514,717,3,-0.269,41.6,156,0,3,1.876,0
25.43,16,2,0,0.4528,0.1645,764,0,1.75,45.0,129,0,2,7.103,0
125.94,22,4,1,0.1242,0.0366,575,0,-0.543,7.5,245,0,3,10.614,0
295.96,20,4,0,0.227,0.1849,1088,2,-0.314,27.8,284,0,0,7.983,0
93.83,15,5,0,0.1149,0.2993,918,1,-0.104,11.5,113,1,2,4.845,0
426.03,8,6,1,0.232,0.2265,712,5,-0.644,26.1,155,0,1,24.114,0
52.49,13,3,0,0.0294,0.0666,675,5,2.337,3.4,322,0,3,38.427,0
77.23,21,6,0,0.3687,0.0349,576,4,-1.007,50.0,84,0,3,5.565,0
195.13,13,1,1,0.2071,0.0752,371,1,-0.173,24.6,207,0,1,24.91,0
1059.81,8,1,1,0.8729,0.7774,196,5,4.415,233.5,6,0,7,0.072,1
205.7,13,5,1,0.1681,0.1317,608,2,0.907,21.1,153,0,2,3.644,0
898.87,21,4,0,0.148,0.1467,602,2,0.554,11.8,238,0,0,15.47,0
693.58,13,1,0,0.2063,0.0836,342,2,0.535,7.4,146,0,2,1.135,0
58.09,18,6,0,0.1676,0.1656,240,4,0.775,1.1,403,1,1,14.154,0
143.37,10,1,1,0.2773,0.3042,997,4,0.999,17.5,145,0,1,0.103,0
64.08,10,1,0,0.2804,0.0871,1023,4,-2.333,17.2,142,0,1,39.164,0
138.26,17,6,1,0.1428,0.1544,468,2,0.362,8.2,216,0,1,0.766,0
215.61,14,1,0,0.3164,0.1151,914,1,0.025,34.7,285,1,3,1.479,0
55.66,22,2,1,0.1416,0.097,513,1,1.098,13.1,192,0,0,12.469,0
81.22,13,2,1,0.4156,0.0242,342,0,-0.059,54.7,440,0,3,3.886,0
214.09,21,4,1,0.1031,0.0751,1227,1,1.987,5.8,296,0,0,15.905,0
312.58,12,5,1,0.1702,0.1445,807,3,1.108,29.5,167,1,1,2.018,0
152.09,17,1,1,0.0656,0.2812,881,4,1.039,25.6,69,0,2,0.476,0
84.01,10,4,1,0.0469,0.2289,883,3,0.296,6.1,111,0,2,13.995,0
118.83,19,2,0,0.0703,0.1445,547,1,-0.14,58.3,146,0,1,2.393,0
283.63,20,4,0,0.3624,0.2327,572,5,-0.212,22.2,227,1,1,2.462,0
126.35,12,1,0,0.2059,0.5121,490,3,0.014,17.1,173,0,1,12.711,0
152.36,10,0,0,0.1788,0.1251,407,1,0.989,62.6,146,0,1,6.988,0
110.01,12,0,1,0.2653,0.0656,1156,0,-0.047,25.3,111,0,1,0.865,0
49.46,18,1,1,0.215,0.1399,773,1,0.18,2.6,56,0,1,2.153,0
336.07,18,3,0,0.2828,0.1617,818,3,0.232,11.2,225,0,2,2.486,0
398.25,13,3,1,0.2085,0.1696,655,0,-0.631,2.8,110,0,0,8.221,0
134.42,21,3,0,0.2423,0.1064,706,2,1.797,13.3,119,1,2,0.28,0
213.95,12,4,1,0.1377,0.2104,518,0,0.169,34.1,151,0,2,24.28,0
84.56,9,1,0,0.1175,0.2545,1004,1,1.135,14.4,199,0,1,20.359,0
51.6,15,0,0,0.666,0.19,1209,2,0.205,39.4,198,1,0,10.721,0
254.24,11,0,1,0.2502,0.2008,355,0,-0.965,11.8,136,0,1,11.493,0
41.57,19,3,0,0.3467,0.0843,660,1,1.006,3.2,151,0,0,20.224,0
31.0,11,2,0,0.1352,0.1414,733,0,-0.557,18.2,195,0,2,15.252,0
309.76,19,3,1,0.0845,0.1613,634,4,-0.175,21.7,99,0,1,0.418,0
45.89,20,5,1,0.1444,0.1494,760,3,-0.572,29.9,172,0,3,25.881,0
98.17,20,2,1,0.3976,0.1634,688,3,-0.371,17.5,298,0,3,11.316,0
48.97,10,2,1,0.5155,0.0448,771,1,-0.219,1.2,318,0,1,2.942,0
135.31,18,6,1,0.1021,0.116,365,3,2.977,41.4,185,0,0,1.105,0
66.64,8,0,1,0.0569,0.043,931,3,-0.012,0.3,181,0,1,4.355,0
48.03,19,3,0,0.1116,0.075,909,2,0.758,8.0,258,0,0,15.049,0
84.51,20,1,1,0.1519,0.3344,746,2,0.582,22.1,208,0,1,8.202,0
261.81,14,1,1,0.3935,0.1101,613,2,-0.943,5.5,244,0,1,3.141,0
113.35,19,1,1,0.2759,0.1735,405,3,0.778,9.0,71,0,1,27.404,0
623.95,12,0,0,0.3366,0.1413,1126,2,-0.444,25.8,139,0,2,0.804,0
74.11,7,2,0,0.1419,0.2447,278,4,-0.297,24.4,260,0,1,0.067,0
472.57,19,0,0,0.1727,0.0612,719,2,0.442,14.7,216,0,3,8.227,0
594.36,19,4,1,0.13,0.1859,718,1,-0.143,11.8,108,1,2,40.206,0
675.82,10,2,1,0.19,0.1725,1366,5,0.212,28.8,133,1,0,14.604,0
31.19,20,4,1,0.0226,0.1945,513,1,0.485,4.6,233,0,3,7.053,0
116.88,18,3,1,0.0781,0.2651,663,0,-0.253,9.9,220,0,1,11.953,0
452.48,12,4,1,0.2986,0.2131,907,4,0.001,44.3,520,0,1,5.185,0
102.24,18,0,1,0.1129,0.3528,774,4,1.507,13.2,151,0,0,2.39,0
55.82,13,4,1,0.072,0.2063,530,0,1.582,23.3,252,0,1,28.19,0
238.59,17,0,1,0.0637,0.3929,919,3,-0.186,24.3,278,0,0,13.789,0
181.28,19,0,0,0.2408,0.105,1046,0,1.271,8.8,168,1,1,3.986,0
44.15,19,5,1,0.5288,0.3458,401,1,-0.376,14.5,214,0,3,28.665,0
178.13,17,3,1,0.1462,0.1172,892,3,-1.654,7.7,366,0,1,8.625,0
707.12,18,2,1,0.1478,0.0688,604,1,0.798,28.7,146,0,2,3.511,0
91.52,13,4,0,0.216,0.0271,1092,1,0.409,26.8,310,0,0,5.871,0
198.2,20,2,1,0.038,0.0825,783,3,0.28,6.4,171,1,1,15.091,0
188.37,19,0,1,0.0696,0.1509,1066,3,0.845,36.2,201,0,2,2.013,0
81.99,21,2,1,0.0981,0.0598,838,3,0.459,12.9,99,0,1,41.159,0
104.86,22,1,0,0.0355,0.2457,650,2,-0.304,35.0,124,0,1,5.922,0
56.17,15,2,1,0.3577,0.1428,903,2,-0.226,50.6,181,0,1,10.051,0
130.23,18,2,0,0.0641,0.187,785,2,0.732,17.3,369,0,2,1.301,0
208.07,12,0,0,0.0714,0.0885,963,1,-0.991,10.6,361,0,3,19.474,0
237.58,18,6,1,0.2471,0.0167,503,1,0.502,10.5,224,0,0,7.71,0
247.68,13,2,1,0.0799,0.1863,688,2,0.204,18.5,204,0,1,2.652,0
537.79,19,0,0,0.1272,0.118,751,0,-0.68,17.5,261,1,1,15.982,0
162.73,16,0,0,0.1883,0.1421,784,0,0.845,15.1,187,0,0,13.67,0
147.19,12,4,0,0.3136,0.0627,525,2,-0.394,30.7,340,0,1,7.774,0
35.54,19,0,0,0.238,0.0984,631,3,1.068,6.7,181,0,0,12.454,0
138.26,18,0,1,0.2651,0.0764,427,4,-0.224,24.7,81,0,0,4.722,0
210.84,18,6,1,0.1014,0.4506,640,4,-1.696,31.3,193,1,1,8.376,0
167.18,11,1,1,0.1775,0.1089,591,1,0.389,21.9,192,0,2,24.284,0
388.97,14,0,1,0.4398,0.2275,506,1,-0.319,12.2,280,0,2,5.084,0
361.31,18,3,1,0.0892,0.2873,511,1,0.74,12.4,175,0,6,9.422,0
59.92,20,2,0,0.3835,0.0799,750,1,-1.624,32.0,241,0,0,2.609,0
313.45,20,0,1,0.2006,0.3277,426,4,0.818,24.8,302,0,1,22.462,0
